Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_SSA_32174_23,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Dering Pather He S under Biswanath block 4nos Dikorai Hss under Biswanath block 4nos F A Ahmed High School under Biswanath block 3nos in Sonitpur district,Construction of additional classroom in the following schools Dering Pather He S under Biswanath block 4nos Dikorai Hss under Biswanath block 4nos F A Ahmed High School under Biswanath block 3nos in Sonitpur district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 05:00 PM,29-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Sonitpur,781019.0,2.0,"1,96,90,000",ABHIGYANAM DAS,"19,690,000",Accepted-AOC,04-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_25,CW/Tender/23-24/510/2023/130,Group no. 3,"Construction of additional classroom in the following schools Dhakua High School, Barbala Hs.School, Dabalia Para Anchalik G. H.S., Hilapakri HS School in Barpeta district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 06:00 PM,30-Aug-2023 09:00 AM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Barpeta,781019.0,2.0,"2,14,80,000",M/S SUNRISE ENTERPRISE,"19,332,000",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_26,CW/Tender/23-24/510/2023/130,Group no. 4,Construction of additional classroom in Barpeta district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,29-Aug-2023 06:00 PM,30-Aug-2023 09:00 AM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Barpeta,781019.0,2.0,"2,14,80,000",S M ASSOCIATES,"19,332,000",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_27,CW/Tender/23-24/510/2023/130,Group no. 5,Construction of additional classroom in Barpeta district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Barpeta,781019.0,2.0,"2,14,80,000",S M ASSOCIATES,"19,332,000",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_28,CW/Tender/23-24/510/2023/130,Group no. 36,Construction of additional classroom in secondary schools under Balijana block ini Goalpara district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Goalpara,781019.0,2.0,"2,14,80,000",SANJIT DEKA,"19,332,000",Rejected-Technical,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_29,CW/Tender/23-24/510/2023/130,Group no. 38,Construction of additional classroom in secondary schools under Lakhipur block in Goalpara district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Goalpara,781019.0,2.0,"2,14,80,000",M/S K.K Enterprise,"19,332,000",Rejected-AOC,14-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_3,CW/Tender/23-24/510/2023/130,Construction of new school building for upgradation from upper primary to secondary school at Dhalicherra Bonopoly ME School under Lala in Hailakandi district,Construction of new school building for upgradation from upper primary to secondary school at Dhalicherra Bonopoly ME School under Lala in Hailakandi district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,22-Aug-2023 04:00 PM,28-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Lala,781019.0,2.0,"1,52,50,000",NURUL ISLAM LASKAR,"13,725,000",Rejected-AOC,09-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_30,CW/Tender/23-24/510/2023/130,Group no. 41,Construction of additional classroom in secondary schools under Matia block in Goalpara district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Goalpara,781019.0,2.0,"2,14,80,000",M/S PIONEER ELECTRONICS,"19,332,000",Not Admitted-Fee/PreQual/Technical,04-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_34,CW/Tender/23-24/510/2023/130,Group no. 18,Construction of additional classroom in secondary schools under Dalgaon block in Darrang district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Dalgaon,781019.0,2.0,"2,32,70,000",KULEN HAZARIKA,"20,943,000",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_36,CW/Tender/23-24/510/2023/130,Group no. 31,Construction of additional classroom in secondary schools under Golakganj block in Dhubri district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Golakganj,781019.0,2.0,"2,32,70,000",S R Construction,"23,260,135",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_37,CW/Tender/23-24/510/2023/130,Group no. 37,Construction of additional classroom in secondary schools under Lakhipur block in Goalpara district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,30-Aug-2023 05:00 PM,30-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Lakhipur,781019.0,2.0,"2,32,70,000",Sri Mrinal Saikia,"20,943,000",Not Admitted-Fee/PreQual/Technical,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_44,CW/Tender/23-24/510/2023/130,Group no. 11,Construction of additional classroom in secondary schools under Katigorah block in Cachar district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 01:00 PM,31-Aug-2023 02:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Katigorah,781019.0,2.0,"2,50,60,000",FAKRUL ISLAM,"25,030,000",Rejected-AOC,04-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_46,CW/Tender/23-24/510/2023/130,Group No. 21,Construction of additional classroom in secondary schools under Agomoni block in Dhubri district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 01:00 PM,31-Aug-2023 02:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Agomoni,781019.0,2.0,"2,50,60,000",,,,,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_47,CW/Tender/23-24/510/2023/130,Group No. 22,Construction of additional classroom in secondary schools under Bilasipara block in Dhubri district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 01:00 PM,31-Aug-2023 02:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Bilasipara,781019.0,2.0,"2,50,60,000",MANOJ KR. HARLALKA,"22,554,000",Rejected-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_53,CW/Tender/23-24/510/2023/130,Group No. 26,Construction of additional classroom in secondary schools under Gauripur block in Dhubri district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 03:00 PM,31-Aug-2023 04:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Gauripur,781019.0,2.0,"2,68,50,000",Foyzal Hoque,"26,838,327",Rejected-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_54,CW/Tender/23-24/510/2023/130,Group No. 27,Construction of additional classroom in secondary schools under Gauripur block in Dhubri district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 03:00 PM,31-Aug-2023 04:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Gauripur,781019.0,2.0,"2,68,50,000",Foyzal Hoque,"26,838,327",Rejected-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_55,CW/Tender/23-24/510/2023/130,Group No. 28,Construction of additional classroom in secondary schools under Gauripur block in Dhubri district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 03:00 PM,31-Aug-2023 04:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Gauripur,781019.0,2.0,"2,68,50,000",ABUL FAZAL ABDULLAH,"26,755,132",Accepted-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_57,CW/Tender/23-24/510/2023/130,Group No. 51,Construction of additional classroom in secondary schools under Kopili block in Morigaon district.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 03:00 PM,31-Aug-2023 04:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Kopili,781019.0,2.0,"2,68,50,000",khalilur rahman,"26,850,000",Accepted-AOC,02-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_62,CW/Tender/23-24/510/2023/130,Group No. 25,Construction of additional classroom in secondary schools under Chapor block in Dhubri district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 05:00 PM,31-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Chapor,781019.0,2.0,"2,86,40,000",KUSHAN CHOUDHURY,"25,776,000",Rejected-AOC,14-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_63,CW/Tender/23-24/510/2023/130,Group No. 30,Construction of additional classroom in secondary schools under Golokganj block in Dhubri district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 05:00 PM,31-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Golokganj,781019.0,2.0,"2,86,40,000",ICB INFRATECH,"28,633,268",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_64,CW/Tender/23-24/510/2023/130,Group No. 34,Construction of additional classroom in secondary schools under Balijana block in Goalpara district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 05:00 PM,31-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Balijana,781019.0,2.0,"2,86,40,000",Sri Krishna Prasad Sing,"25,774,999",Not Admitted-Fee/PreQual/Technical,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_66,CW/Tender/23-24/510/2023/130,Group No. 62,Construction of additional classroom in secondary schools under Kakapathar block in Tinsukia district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 05:00 PM,31-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Kakapathar,781019.0,2.0,"2,86,40,000",JITU HANDIQUE,"25,776,000",Accepted-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_68,CW/Tender/23-24/510/2023/130,Group No. 49,Construction of additional classroom in secondary schools under Badarpur block in Karimganj district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 06:00 PM,01-Sep-2023 10:00 AM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Badarpur,781019.0,2.0,"2,32,70,000",DEWAN ABDUL KHUMA,,Rejected-AOC,,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_69,CW/Tender/23-24/510/2023/130,Group No. 53,Construction of additional classroom in secondary schools under Kothiatoli/ Lanka block in Nagaon district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 06:00 PM,01-Sep-2023 10:00 AM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,"Kothiatoli, Lanka",781019.0,2.0,"2,32,70,000",M/S K.K Enterprise,"20,943,000",Rejected-AOC,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_7,CW/Tender/23-24/510/2023/130,B.K.B.B High School under Chenga block,Construction of additional classroom in the following schools B.K.B.B High School under Chenga block 3nos Gahia High School under Chenga block 3nos in Barpeta district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,23-Aug-2023 01:00 PM,28-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Chenga,781019.0,2.0,"1,07,40,000",Creative Nexus Consultancy,,Rejected-AOC,,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_70,CW/Tender/23-24/510/2023/130,Group No. 54,Construction of additional classroom in secondary schools under Urban/ Batadrava block in Nagaon district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 06:00 PM,01-Sep-2023 10:00 AM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Urban/ Batadrava,781019.0,2.0,"2,32,70,000",Ramesh Kr. Agarwalla,"20,943,000",Rejected-Technical,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_8,CW/Tender/23-24/510/2023/130,Construction of additional classroom,Construction of additional classroom in the following schools Sapatgram High Madrassa under Bilasipara block 3nos Sonalu Guri High Madrassa under Bilasipara block 3nos in Dhubri district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,23-Aug-2023 01:00 PM,28-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Bilasipara,781019.0,2.0,"1,07,40,000",Chanmahmud Ali,,Rejected-AOC,,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_9,CW/Tender/23-24/510/2023/130,Construction of additional classroom,Construction of additional classroom in the following schools Dhubri Govt. Boys Hs School under Gauripur block 3nos. Dhubri Govt. Girls Hs School under Gauripur block 3nos in Dhubri district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,23-Aug-2023 02:00 PM,28-Aug-2023 03:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Gauripur,781019.0,2.0,"1,07,40,000",ANOWER HUSSAIN,"9,666,000",Rejected-AOC,14-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_UADEA_32159_1,GWSP/LCB/C-9/2023-24/05,Central Water Management Centre CWMC SCADA and Instrumentation with Comprehensive maintenance for a period of 5 years,Central Water Management Centre CWMC SCADA and Instrumentation with Comprehensive maintenance for a period of 5 years,Goods,Open Tender,Works,Electronics Equipment,No,No,NA ,22-Aug-2023 12:00 PM,28-Aug-2023 01:00 PM ,90.0,No ,No,Online,26-Sep-2023 04:00 PM,Urban Affairs Department Externally Aided Project||GMDWSB-Externally Aided Project,Guwahati,781005.0,2.0,,Aaxis Nano Technologies Pvt. Ltd.,,Rejected-Technical,,AOC,Urban Affairs Department Externally Aided Project||GMDWSB-Externally Aided Project
2023_UDD_31227_1,DMA(P)33/2023/105,"Supply, Installation and Commissioning of Solar Stand Alone All in One LED Street Lighting System with 7.0m Galvanized Octagonal Pole at ULBs of Assam","Supply, Installation and Commissioning of Solar Stand Alone All in One LED Street Lighting System with 7.0m Galvanized Octagonal Pole at ULBs of Assam",Works,Open Tender,Works,Electrical Works,No,No,NA ,16-Jun-2023 10:00 AM,26-Jun-2023 11:30 AM ,180.0,No ,No,Online,21-Jul-2023 04:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD,ULBs of Assam,781006.0,2.0,"75,00,00,000",VERSHA TECHNOTRADE PVT LTD,"375,081,600",Accepted-AOC,30-Dec-2023,AOC,Urban Development Department||Directorate of Municipality Administration - UDD
2023_UDD_32204_1,SMB/584/PT-01/6314-20,Improvement by widening of road side upto footpath cum drain of Arunudoy Road from Lachit Park Chariali upto K P M Hall Chariali at Ward no VIII of Sivasagar Municipal Board,Improvement by widening of road side upto footpath cum drain of Arunudoy Road from Lachit Park Chariali upto K P M Hall Chariali at Ward no VIII of Sivasagar Municipal Board,Works,Open Tender,Works,Civil Works – Roads,No,No,NIL ,25-Aug-2023 09:00 AM,08-Sep-2023 12:00 PM ,180.0,No ,No,Online,28-Sep-2023 11:00 AM,Urban Development Department||Directorate of Municipality Administration - UDD||Sibsagar Municipal Board,Arunuday Road at Ward no VIII,785640.0,2.0,"21,28,200",SUSHIL DEHINGIA,"2,021,790",Rejected-Finance,24-Jan-2024,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Sibsagar Municipal Board
2023_UDD_34025_1,06 of 2023-24 RE,"Construction of Market cum Guest House near Medical College, Barpeta under Untied Basic Grant for the year 2021-22 1stl of the Award of the 15th Finance Commission","Construction of Market cum Guest House near Medical College, Barpeta under Untied Basic Grant for the year 2021-22 (1stl) of the Award of the 15th Finance Commission",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,24-Nov-2023 12:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Barpeta Municipal Board,BMB,781301.0,2.0,"98,52,218",GPD INFRASTRUCTURE PRIVATE LIMITED,"8,866,996.2",Rejected-Finance,20-Jan-2024,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Barpeta Municipal Board
2023_WPTBC_31928_1,PTDC/Engg/2022-23/57,Construction of Principal quarter at Gogamukh collage in Dhemaji district under infrastructure Dev programme in ITDP and outside ITDP areas of Assam,Construction of Principal quarter at Gogamukh collage in Dhemaji district under infrastructure Dev programme in ITDP and outside ITDP areas of Assam,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Aug-2023 05:00 PM,NA ,120.0,No ,No,Online,15-Aug-2023 03:30 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,Dhemaji,787034.0,2.0,"48,00,000",SRI JITUL PEGU,"4,320,000",Rejected-Finance,18-Jan-2024,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2023_WPTBC_34249_1,SCDCTECHTANO1ETRH,Infrastructure Development of Existing Tribal Guest House at Naharani Sarupather in Golaghat,Infrastructure Development of Existing Tribal Guest House at Naharani Sarupather in Golaghat District,Works,Limited,Item Rate,Civil Works,No,No,NA ,29-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,04-Dec-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,Sarupather,785601.0,2.0,"35,00,000",M/S A D ENTERPRISE,"3,500,000",Accepted-AOC,12-Jan-2024,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_34250_1,SCDCTECHTANO2ETRH,Infrastructure Developemnt of 2 no.s of Existing Tribal Guest House at Nagaon AND Morigaon,Infrastructure Developemnt of 2 no.s of Existing Tribal Guest House at Nagaon andMorigaon,Works,Limited,Item Rate,Civil Works,No,No,NA ,29-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,04-Dec-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,"70,00,000",M/S P.D. ENTERPRISE,"7,000,000",Rejected-AOC,12-Jan-2024,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_34251_1,SCDCTECHTA5NOETRH,Infrastructure Developemnt of 5 nos of Existing Tribal Guest House at different places of Assam,Infrastructure Developemnt of 5 nos of Existing Tribal Guest House at different places of Assam,Works,Limited,Item Rate,Civil Works,No,No,NA ,29-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,04-Dec-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,"1,75,00,000",S S ENTERPRISE,"17,500,000",Rejected-AOC,01-Feb-2024,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
